Waktu Relatif (detik),Tegangan (V),Arus (A),Mean Tegangan (V),Std Dev Tegangan (V),Mean Arus (A),Std Dev Arus (A),Output Sistem Aktual,Output Sistem yang Diharapkan,Akurasi
7.32,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
7.54,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
7.80,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
8.03,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
8.27,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
8.49,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
8.75,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
9.03,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
9.26,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
9.50,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
9.80,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
10.04,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
10.28,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
10.51,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
10.80,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
11.03,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
11.26,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
11.55,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
11.80,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
12.09,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
12.38,94.31,0.12000000,1.89,13.20,0.00240000,0.01680000,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
12.62,203.86,0.08000000,5.96,31.20,0.00400000,0.02000000,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
12.90,110.47,0.05000000,8.17,34.44,0.00500000,0.02100000,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
13.20,224.75,0.10000000,12.67,45.86,0.00700000,0.02483948,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
13.48,247.07,0.13000000,17.61,56.34,0.00960000,0.03019669,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
13.77,11.30,0.15000000,17.84,56.29,0.01260000,0.03598944,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
13.99,68.38,0.11000000,19.20,56.67,0.01480000,0.03843124,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
14.21,276.84,0.10000000,24.74,67.09,0.01680000,0.04017163,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
14.48,265.73,0.11000000,30.05,74.98,0.01900000,0.04215448,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
14.77,8.05,0.15000000,30.22,74.93,0.02200000,0.04586938,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
15.01,52.59,0.07000000,31.27,74.86,0.02340000,0.04624327,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
15.25,123.60,0.14000000,33.74,75.82,0.02620000,0.04890358,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
15.53,230.19,0.06000000,38.34,80.48,0.02740000,0.04898204,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
15.79,216.17,0.12000000,42.67,84.03,0.02980000,0.05049713,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
16.08,17.06,0.13000000,43.01,83.89,0.03240000,0.05221341,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
16.33,40.63,0.09000000,43.82,83.67,0.03420000,0.05261521,Status: Arc Flash,Status: Arc Flash,Sesuai
16.55,258.18,0.09000000,48.98,88.63,0.03600000,0.05295281,Status: Arc Flash,Status: Arc Flash,Sesuai
16.81,190.86,0.05000000,52.80,90.52,0.03700000,0.05273519,Status: Arc Flash,Status: Arc Flash,Sesuai
17.08,180.18,0.09000000,56.40,91.93,0.03880000,0.05297698,Status: Arc Flash,Status: Arc Flash,Sesuai
17.32,151.45,0.05000000,59.43,92.51,0.03980000,0.05270636,Status: Arc Flash,Status: Arc Flash,Sesuai
17.58,102.62,0.09000000,61.49,92.31,0.04160000,0.05285300,Status: Arc Flash,Status: Arc Flash,Sesuai
17.84,131.99,0.10000000,64.13,92.40,0.04360000,0.05313229,Status: Arc Flash,Status: Arc Flash,Sesuai
18.10,63.32,0.09000000,65.39,91.94,0.04540000,0.05314922,Status: Arc Flash,Status: Arc Flash,Sesuai
18.33,123.01,0.06000000,67.85,91.81,0.04660000,0.05278674,Status: Arc Flash,Status: Arc Flash,Sesuai
18.62,79.58,0.07000000,69.44,91.30,0.04800000,0.05245951,Status: Arc Flash,Status: Arc Flash,Sesuai
18.92,175.04,0.09000000,72.94,91.93,0.04980000,0.05232552,Status: Arc Flash,Status: Arc Flash,Sesuai
19.17,37.83,0.10000000,73.70,91.48,0.05180000,0.05229493,Status: Arc Flash,Status: Arc Flash,Sesuai
19.45,206.86,0.10000000,77.84,92.72,0.05380000,0.05218774,Status: Arc Flash,Status: Arc Flash,Sesuai
19.71,207.45,0.07000000,81.99,93.78,0.05520000,0.05166198,Status: Arc Flash,Status: Arc Flash,Sesuai
19.94,72.96,0.11000000,83.45,93.06,0.05740000,0.05160659,Status: Arc Flash,Status: Arc Flash,Sesuai
20.18,36.16,0.04000000,84.17,92.55,0.05820000,0.05101725,Status: Arc Flash,Status: Arc Flash,Sesuai
20.44,285.28,0.12000000,89.88,95.91,0.06060000,0.05104547,Status: Arc Flash,Status: Arc Flash,Sesuai
20.71,23.80,0.14000000,90.35,95.53,0.06340000,0.05148242,Status: Arc Flash,Status: Arc Flash,Sesuai
20.98,134.65,0.06000000,93.04,94.84,0.06460000,0.05068373,Status: Arc Flash,Status: Arc Flash,Sesuai
21.23,207.87,0.07000000,97.20,95.22,0.06600000,0.04983974,Status: Arc Flash,Status: Arc Flash,Sesuai
21.52,270.59,0.10000000,102.61,97.21,0.06800000,0.04915282,Status: Arc Flash,Status: Arc Flash,Sesuai
21.78,283.25,0.07000000,108.28,99.30,0.06940000,0.04818340,Status: Arc Flash,Status: Arc Flash,Sesuai
22.01,216.33,0.14000000,112.61,99.20,0.07220000,0.04813689,Status: Arc Flash,Status: Arc Flash,Sesuai
22.25,224.09,0.07000000,117.09,99.07,0.07360000,0.04702170,Status: Arc Flash,Status: Arc Flash,Sesuai
22.53,180.82,0.04000000,120.70,98.03,0.07440000,0.04609382,Status: Arc Flash,Status: Arc Flash,Sesuai
22.80,4.81,0.12000000,120.80,97.91,0.07680000,0.04527428,Status: Arc Flash,Status: Arc Flash,Sesuai
23.03,11.91,0.14000000,121.04,97.63,0.07960000,0.04476427,Status: Arc Flash,Status: Arc Flash,Sesuai
23.30,74.89,0.12000000,122.54,96.33,0.08200000,0.04363485,Status: Arc Flash,Status: Arc Flash,Sesuai
23.52,25.32,0.04000000,123.04,95.75,0.08280000,0.04247540,Status: Arc Flash,Status: Arc Flash,Sesuai
23.78,100.71,0.09000000,125.06,94.18,0.08460000,0.04080245,Status: Arc Flash,Status: Arc Flash,Sesuai
24.01,205.90,0.15000000,129.17,93.12,0.08760000,0.03997799,Status: Arc Flash,Status: Arc Flash,Sesuai
24.29,265.50,0.11000000,134.48,93.17,0.08980000,0.03807834,Status: Arc Flash,Status: Arc Flash,Sesuai
