Waktu Relatif (detik),Tegangan (V),Arus (A),Mean Tegangan (V),Std Dev Tegangan (V),Mean Arus (A),Std Dev Arus (A),Output Sistem Aktual,Output Sistem yang Diharapkan,Akurasi
8.01,17.44,0.07000000,163.49,88.50,0.08360000,0.03327221,Status: Arc Flash,Status: Arc Flash,Sesuai
8.26,265.68,0.04000000,165.26,89.64,0.08280000,0.03382543,Status: Arc Flash,Status: Arc Flash,Sesuai
8.55,275.13,0.11000000,170.25,88.67,0.08400000,0.03370460,Status: Arc Flash,Status: Arc Flash,Sesuai
8.81,104.23,0.10000000,170.99,87.95,0.08540000,0.03287613,Status: Arc Flash,Status: Arc Flash,Sesuai
9.07,222.52,0.13000000,171.23,88.08,0.08580000,0.03329204,Status: Arc Flash,Status: Arc Flash,Sesuai
9.37,0.00,0.00000000,167.97,91.28,0.08380000,0.03532082,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
9.62,0.00,0.00000000,162.63,93.12,0.08080000,0.03593550,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
9.85,0.00,0.00000000,158.20,95.46,0.07960000,0.03757446,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
10.10,0.00,0.00000000,152.76,96.56,0.07760000,0.03906712,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
10.34,0.00,0.00000000,147.96,98.06,0.07460000,0.03915150,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
10.60,0.00,0.00000000,145.39,100.20,0.07380000,0.04024376,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
10.85,0.00,0.00000000,142.67,102.24,0.07220000,0.04153505,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
11.15,0.00,0.00000000,141.71,103.34,0.07160000,0.04234903,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
11.39,0.00,0.00000000,136.79,104.11,0.07080000,0.04330543,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
11.63,0.00,0.00000000,131.11,103.68,0.06900000,0.04432832,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
11.92,0.00,0.00000000,128.01,105.22,0.06720000,0.04525660,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
12.17,0.00,0.00000000,125.03,106.69,0.06440000,0.04499600,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
12.43,0.00,0.00000000,120.71,107.29,0.06260000,0.04573008,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
12.69,0.00,0.00000000,115.70,106.96,0.05980000,0.04518805,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
12.93,0.00,0.00000000,109.72,104.87,0.05760000,0.04536783,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
13.22,0.00,0.00000000,107.47,105.99,0.05680000,0.04601913,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
13.52,0.00,0.00000000,106.68,106.63,0.05460000,0.04605258,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
13.79,0.00,0.00000000,104.20,107.64,0.05360000,0.04668019,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
14.07,0.00,0.00000000,98.43,105.31,0.05200000,0.04711688,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
14.35,0.00,0.00000000,98.41,105.33,0.05080000,0.04765879,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
14.61,0.00,0.00000000,94.08,104.84,0.04980000,0.04818672,Status: Arc Flash,Status: Off Contact,Tidak Sesuai
14.85,0.00,0.00000000,88.46,102.16,0.04820000,0.04848464,Status: Off Contact,Status: Off Contact,Sesuai
15.08,0.00,0.00000000,85.58,102.58,0.04720000,0.04895059,Status: Off Contact,Status: Off Contact,Sesuai
15.32,0.00,0.00000000,83.46,103.23,0.04560000,0.04915933,Status: Off Contact,Status: Off Contact,Sesuai
15.61,0.00,0.00000000,81.20,103.80,0.04300000,0.04805206,Status: Off Contact,Status: Off Contact,Sesuai
15.88,0.00,0.00000000,76.09,101.36,0.04060000,0.04713428,Status: Off Contact,Status: Off Contact,Sesuai
16.13,0.00,0.00000000,72.40,100.69,0.03940000,0.04738818,Status: Off Contact,Status: Off Contact,Sesuai
16.42,0.00,0.00000000,67.79,98.60,0.03720000,0.04660644,Status: Off Contact,Status: Off Contact,Sesuai
16.66,0.00,0.00000000,66.68,99.04,0.03420000,0.04400409,Status: Off Contact,Status: Off Contact,Sesuai
16.94,0.00,0.00000000,66.41,99.21,0.03340000,0.04425427,Status: Off Contact,Status: Off Contact,Sesuai
17.21,0.00,0.00000000,62.10,97.31,0.03160000,0.04374289,Status: Off Contact,Status: Off Contact,Sesuai
17.45,0.00,0.00000000,58.74,96.49,0.02980000,0.04315043,Status: Off Contact,Status: Off Contact,Sesuai
17.70,0.00,0.00000000,57.84,96.82,0.02820000,0.04274061,Status: Off Contact,Status: Off Contact,Sesuai
17.97,0.00,0.00000000,52.82,93.10,0.02660000,0.04226630,Status: Off Contact,Status: Off Contact,Sesuai
18.21,0.00,0.00000000,47.85,89.07,0.02500000,0.04172529,Status: Off Contact,Status: Off Contact,Sesuai
18.45,0.00,0.00000000,47.59,89.19,0.02220000,0.03848584,Status: Off Contact,Status: Off Contact,Sesuai
18.69,0.00,0.00000000,42.33,83.93,0.02020000,0.03695890,Status: Off Contact,Status: Off Contact,Sesuai
18.96,0.00,0.00000000,39.43,82.83,0.01900000,0.03661967,Status: Off Contact,Status: Off Contact,Sesuai
19.19,0.00,0.00000000,37.15,82.32,0.01740000,0.03565445,Status: Off Contact,Status: Off Contact,Sesuai
19.47,0.00,0.00000000,35.26,82.06,0.01640000,0.03542654,Status: Off Contact,Status: Off Contact,Sesuai
19.70,0.00,0.00000000,31.43,79.09,0.01540000,0.03516874,Status: Off Contact,Status: Off Contact,Sesuai
19.94,0.00,0.00000000,30.10,79.05,0.01380000,0.03399353,Status: Off Contact,Status: Off Contact,Sesuai
20.22,0.00,0.00000000,28.38,78.75,0.01240000,0.03307930,Status: Off Contact,Status: Off Contact,Sesuai
20.46,0.00,0.00000000,23.45,72.40,0.01140000,0.03268088,Status: Off Contact,Status: Off Contact,Sesuai
20.71,0.00,0.00000000,17.70,61.85,0.00900000,0.02879236,Status: Off Contact,Status: Off Contact,Sesuai
20.95,0.00,0.00000000,17.35,61.90,0.00760000,0.02746343,Status: Off Contact,Status: Off Contact,Sesuai
21.20,0.00,0.00000000,12.04,50.76,0.00680000,0.02708800,Status: Off Contact,Status: Off Contact,Sesuai
21.50,0.00,0.00000000,6.54,34.13,0.00460000,0.02273412,Status: Off Contact,Status: Off Contact,Sesuai
21.73,0.00,0.00000000,4.45,31.15,0.00260000,0.01820000,Status: Off Contact,Status: Off Contact,Sesuai
21.95,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
22.19,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
22.42,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
22.66,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
22.93,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
23.15,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
23.38,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
23.62,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
23.90,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
24.15,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
24.38,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
24.67,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
24.96,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
