Waktu Relatif (detik),Tegangan (V),Arus (A),Mean Tegangan (V),Std Dev Tegangan (V),Mean Arus (A),Std Dev Arus (A),Output Sistem Aktual,Output Sistem yang Diharapkan,Akurasi
11.67,265.94,0.05000000,266.43,0.47,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
11.94,266.90,0.05000000,266.45,0.47,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
12.17,266.36,0.05000000,266.45,0.47,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
12.44,265.48,0.05000000,266.44,0.48,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
12.67,265.66,0.05000000,266.42,0.50,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
12.92,267.47,0.13000000,266.43,0.51,0.05160000,0.01120000,Status: Normal,Status: Arc Flash,Tidak Sesuai
13.22,79.08,0.06000000,262.68,26.23,0.05180000,0.01125877,Status: Normal,Status: Arc Flash,Tidak Sesuai
13.52,253.41,0.08000000,262.42,26.26,0.05240000,0.01192644,Status: Normal,Status: Arc Flash,Tidak Sesuai
13.75,48.26,0.13000000,258.05,39.84,0.05400000,0.01612452,Status: Normal,Status: Arc Flash,Tidak Sesuai
14.00,289.08,0.13000000,258.50,40.06,0.05560000,0.01930389,Status: Normal,Status: Arc Flash,Tidak Sesuai
14.29,17.36,0.08000000,253.51,52.36,0.05620000,0.01958469,Status: Arc Flash,Status: Arc Flash,Sesuai
14.56,19.24,0.04000000,248.57,61.74,0.05600000,0.01969772,Status: Arc Flash,Status: Arc Flash,Sesuai
14.81,109.64,0.06000000,245.43,64.66,0.05620000,0.01968654,Status: Arc Flash,Status: Arc Flash,Sesuai
15.05,228.75,0.08000000,244.68,64.64,0.05680000,0.01994392,Status: Arc Flash,Status: Arc Flash,Sesuai
15.30,151.47,0.07000000,242.38,65.85,0.05720000,0.02000400,Status: Arc Flash,Status: Arc Flash,Sesuai
15.57,89.69,0.05000000,238.85,69.13,0.05720000,0.02000400,Status: Arc Flash,Status: Arc Flash,Sesuai
15.82,248.03,0.14000000,238.49,69.04,0.05900000,0.02308679,Status: Arc Flash,Status: Arc Flash,Sesuai
16.08,83.53,0.06000000,234.83,72.23,0.05920000,0.02305125,Status: Arc Flash,Status: Arc Flash,Sesuai
16.38,195.84,0.07000000,233.44,72.30,0.05960000,0.02306166,Status: Arc Flash,Status: Arc Flash,Sesuai
16.65,91.22,0.07000000,229.94,74.82,0.06000000,0.02306513,Status: Arc Flash,Status: Arc Flash,Sesuai
16.93,174.57,0.13000000,228.11,75.03,0.06160000,0.02500880,Status: Arc Flash,Status: Arc Flash,Sesuai
17.19,85.35,0.13000000,224.47,77.42,0.06320000,0.02671629,Status: Arc Flash,Status: Arc Flash,Sesuai
17.41,234.21,0.14000000,223.82,77.20,0.06500000,0.02872281,Status: Arc Flash,Status: Arc Flash,Sesuai
17.69,61.74,0.07000000,219.71,80.19,0.06540000,0.02865031,Status: Arc Flash,Status: Arc Flash,Sesuai
17.98,234.17,0.05000000,219.08,79.95,0.06540000,0.02865031,Status: Arc Flash,Status: Arc Flash,Sesuai
18.27,230.52,0.14000000,218.36,79.68,0.06720000,0.03040000,Status: Arc Flash,Status: Arc Flash,Sesuai
18.55,170.39,0.08000000,216.45,79.66,0.06780000,0.03035062,Status: Arc Flash,Status: Arc Flash,Sesuai
18.83,208.55,0.05000000,215.30,79.35,0.06780000,0.03035062,Status: Arc Flash,Status: Arc Flash,Sesuai
19.10,297.07,0.05000000,215.93,79.87,0.06780000,0.03035062,Status: Arc Flash,Status: Arc Flash,Sesuai
19.35,70.04,0.06000000,212.00,82.08,0.06800000,0.03026549,Status: Arc Flash,Status: Arc Flash,Sesuai
19.63,27.85,0.15000000,207.22,85.64,0.07000000,0.03224903,Status: Arc Flash,Status: Arc Flash,Sesuai
19.91,219.72,0.08000000,206.29,85.24,0.07060000,0.03215027,Status: Arc Flash,Status: Arc Flash,Sesuai
20.18,73.95,0.09000000,202.44,86.77,0.07140000,0.03212538,Status: Arc Flash,Status: Arc Flash,Sesuai
20.46,6.20,0.06000000,197.24,90.50,0.07160000,0.03202249,Status: Arc Flash,Status: Arc Flash,Sesuai
20.73,133.11,0.12000000,194.58,90.39,0.07300000,0.03257299,Status: Arc Flash,Status: Arc Flash,Sesuai
21.02,176.90,0.07000000,192.78,89.83,0.07340000,0.03241049,Status: Arc Flash,Status: Arc Flash,Sesuai
21.30,36.47,0.07000000,188.16,91.79,0.07380000,0.03224221,Status: Arc Flash,Status: Arc Flash,Sesuai
21.56,181.92,0.14000000,186.48,91.11,0.07560000,0.03335626,Status: Arc Flash,Status: Arc Flash,Sesuai
21.82,184.19,0.14000000,184.84,90.40,0.07740000,0.03434006,Status: Arc Flash,Status: Arc Flash,Sesuai
22.10,96.32,0.12000000,181.43,90.46,0.07880000,0.03462023,Status: Arc Flash,Status: Arc Flash,Sesuai
22.33,157.57,0.04000000,179.27,89.71,0.07860000,0.03481436,Status: Arc Flash,Status: Arc Flash,Sesuai
22.56,141.80,0.09000000,176.77,88.98,0.07940000,0.03460694,Status: Arc Flash,Status: Arc Flash,Sesuai
22.85,64.36,0.07000000,172.72,89.39,0.07980000,0.03437965,Status: Arc Flash,Status: Arc Flash,Sesuai
23.10,57.92,0.06000000,168.55,89.79,0.08000000,0.03423449,Status: Arc Flash,Status: Arc Flash,Sesuai
