Waktu Relatif (detik),Tegangan (V),Arus (A),Mean Tegangan (V),Std Dev Tegangan (V),Mean Arus (A),Std Dev Arus (A),Output Sistem Aktual,Output Sistem yang Diharapkan,Akurasi
4.68,266.90,0.05000000,266.55,0.59,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
4.95,267.08,0.05000000,266.54,0.57,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
5.22,266.53,0.05000000,266.55,0.57,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
5.45,266.00,0.05000000,266.54,0.57,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
5.71,266.22,0.05000000,266.52,0.56,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
5.99,266.40,0.05000000,266.51,0.56,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
6.29,266.71,0.05000000,266.53,0.54,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
6.58,266.04,0.05000000,266.55,0.51,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
6.81,266.09,0.05000000,266.53,0.52,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
7.04,266.13,0.05000000,266.52,0.52,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
7.29,266.08,0.05000000,266.51,0.52,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
7.54,266.44,0.05000000,266.51,0.52,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
7.78,266.50,0.05000000,266.52,0.51,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
8.05,267.26,0.05000000,266.53,0.52,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
8.34,266.75,0.05000000,266.56,0.51,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
8.58,267.23,0.05000000,266.56,0.51,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
8.82,267.39,0.05000000,266.56,0.50,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
9.10,266.30,0.05000000,266.56,0.50,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
9.37,114.27,0.06000000,263.50,21.32,0.05020000,0.00140000,Status: Normal,Status: Arc Flash,Tidak Sesuai
9.66,199.05,0.12000000,262.16,23.15,0.05160000,0.00987117,Status: Normal,Status: Arc Flash,Tidak Sesuai
9.94,126.57,0.07000000,259.36,29.92,0.05200000,0.01019804,Status: Normal,Status: Arc Flash,Tidak Sesuai
10.18,129.18,0.11000000,256.62,35.01,0.05320000,0.01302920,Status: Normal,Status: Arc Flash,Tidak Sesuai
10.40,7.22,0.04000000,251.45,49.41,0.05300000,0.01315295,Status: Arc Flash,Status: Arc Flash,Sesuai
10.65,298.99,0.13000000,252.08,49.81,0.05460000,0.01699529,Status: Arc Flash,Status: Arc Flash,Sesuai
10.95,91.35,0.06000000,248.60,54.61,0.05480000,0.01699882,Status: Arc Flash,Status: Arc Flash,Sesuai
11.23,194.71,0.15000000,247.17,55.06,0.05680000,0.02158147,Status: Arc Flash,Status: Arc Flash,Sesuai
11.53,281.06,0.06000000,247.45,55.20,0.05700000,0.02156386,Status: Arc Flash,Status: Arc Flash,Sesuai
11.79,216.55,0.15000000,246.42,55.29,0.05900000,0.02515949,Status: Arc Flash,Status: Arc Flash,Sesuai
12.05,100.47,0.11000000,243.11,58.86,0.06020000,0.02611436,Status: Arc Flash,Status: Arc Flash,Sesuai
12.34,175.80,0.10000000,241.31,59.51,0.06120000,0.02665633,Status: Arc Flash,Status: Arc Flash,Sesuai
12.57,189.25,0.08000000,239.75,59.83,0.06180000,0.02673500,Status: Arc Flash,Status: Arc Flash,Sesuai
12.86,44.10,0.14000000,235.31,65.66,0.06360000,0.02882776,Status: Arc Flash,Status: Arc Flash,Sesuai
13.14,6.10,0.13000000,230.08,72.90,0.06520000,0.03021523,Status: Arc Flash,Status: Arc Flash,Sesuai
13.42,211.01,0.10000000,228.99,72.76,0.06620000,0.03052147,Status: Arc Flash,Status: Arc Flash,Sesuai
13.72,2.43,0.05000000,223.70,79.15,0.06620000,0.03052147,Status: Arc Flash,Status: Arc Flash,Sesuai
14.00,109.04,0.14000000,220.54,80.50,0.06800000,0.03212476,Status: Arc Flash,Status: Arc Flash,Sesuai
14.25,18.30,0.10000000,215.58,85.04,0.06900000,0.03232646,Status: Arc Flash,Status: Arc Flash,Sesuai
14.49,26.52,0.13000000,210.76,88.71,0.07060000,0.03331126,Status: Arc Flash,Status: Arc Flash,Sesuai
14.75,27.14,0.07000000,205.96,91.96,0.07100000,0.03318132,Status: Arc Flash,Status: Arc Flash,Sesuai
14.98,231.56,0.06000000,205.26,91.63,0.07120000,0.03308414,Status: Arc Flash,Status: Arc Flash,Sesuai
15.20,208.33,0.12000000,204.10,91.22,0.07260000,0.03363391,Status: Arc Flash,Status: Arc Flash,Sesuai
15.50,278.67,0.11000000,204.34,91.40,0.07380000,0.03387565,Status: Arc Flash,Status: Arc Flash,Sesuai
15.76,239.68,0.14000000,203.80,91.11,0.07560000,0.03493766,Status: Arc Flash,Status: Arc Flash,Sesuai
16.03,240.08,0.15000000,203.27,90.81,0.07760000,0.03625245,Status: Arc Flash,Status: Arc Flash,Sesuai
16.29,220.01,0.06000000,202.34,90.40,0.07780000,0.03612700,Status: Arc Flash,Status: Arc Flash,Sesuai
16.53,145.31,0.08000000,199.92,90.28,0.07840000,0.03590877,Status: Arc Flash,Status: Arc Flash,Sesuai
16.81,118.17,0.13000000,196.97,90.48,0.08000000,0.03638681,Status: Arc Flash,Status: Arc Flash,Sesuai
17.04,236.62,0.03000000,196.37,90.12,0.07960000,0.03682173,Status: Arc Flash,Status: Arc Flash,Sesuai
