Waktu Relatif (detik),Tegangan (V),Arus (A),Mean Tegangan (V),Std Dev Tegangan (V),Mean Arus (A),Std Dev Arus (A),Output Sistem Aktual,Output Sistem yang Diharapkan,Akurasi
4.73,266.61,0.05000000,266.35,0.44,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
4.97,266.67,0.05000000,266.35,0.44,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
5.27,265.97,0.05000000,266.35,0.45,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
5.51,266.42,0.05000000,266.35,0.45,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
5.78,267.43,0.05000000,266.38,0.47,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
6.06,266.52,0.05000000,266.38,0.46,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
6.35,266.08,0.05000000,266.37,0.47,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
6.60,266.24,0.05000000,266.37,0.47,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
6.85,266.99,0.05000000,266.39,0.47,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
7.11,267.45,0.05000000,266.42,0.49,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
7.38,266.66,0.05000000,266.43,0.48,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
7.66,265.68,0.05000000,266.42,0.49,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
7.92,266.81,0.05000000,266.42,0.49,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
8.16,267.45,0.05000000,266.43,0.50,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
8.45,267.10,0.05000000,266.46,0.48,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
8.70,266.17,0.05000000,266.46,0.49,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
8.93,266.58,0.05000000,266.46,0.49,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
9.16,266.58,0.05000000,266.47,0.49,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
9.39,267.28,0.05000000,266.50,0.49,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
9.63,267.14,0.05000000,266.53,0.48,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
9.91,266.45,0.05000000,266.54,0.47,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
10.19,266.85,0.05000000,266.56,0.47,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
10.42,266.18,0.05000000,266.55,0.47,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
10.65,267.20,0.05000000,266.57,0.46,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
10.88,266.40,0.05000000,266.58,0.46,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
11.18,265.28,0.05000000,266.54,0.49,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
11.43,265.72,0.05000000,266.53,0.50,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
11.71,266.18,0.05000000,266.54,0.48,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
11.99,80.05,0.11000000,262.83,26.12,0.05120000,0.00840000,Status: Normal,Status: Arc Flash,Tidak Sesuai
12.22,60.99,0.06000000,258.72,38.47,0.05140000,0.00848764,Status: Normal,Status: Arc Flash,Tidak Sesuai
12.50,141.64,0.13000000,256.21,41.79,0.05300000,0.01389244,Status: Normal,Status: Arc Flash,Tidak Sesuai
12.79,132.13,0.10000000,253.53,45.22,0.05400000,0.01536229,Status: Normal,Status: Arc Flash,Tidak Sesuai
13.07,188.12,0.11000000,251.96,46.09,0.05520000,0.01723253,Status: Arc Flash,Status: Arc Flash,Sesuai
13.30,237.63,0.08000000,251.38,46.09,0.05580000,0.01756018,Status: Arc Flash,Status: Arc Flash,Sesuai
13.58,200.34,0.05000000,250.07,46.58,0.05580000,0.01756018,Status: Arc Flash,Status: Arc Flash,Sesuai
13.80,0.13,0.12000000,244.74,58.19,0.05720000,0.01970178,Status: Arc Flash,Status: Arc Flash,Sesuai
14.03,32.60,0.12000000,240.07,65.23,0.05860000,0.02154159,Status: Arc Flash,Status: Arc Flash,Sesuai
14.31,11.51,0.08000000,234.97,72.52,0.05920000,0.02171083,Status: Arc Flash,Status: Arc Flash,Sesuai
14.57,164.79,0.07000000,232.94,73.04,0.05960000,0.02172188,Status: Arc Flash,Status: Arc Flash,Sesuai
14.80,209.74,0.05000000,231.81,72.95,0.05960000,0.02172188,Status: Arc Flash,Status: Arc Flash,Sesuai
15.09,164.05,0.07000000,229.76,73.38,0.06000000,0.02172556,Status: Arc Flash,Status: Arc Flash,Sesuai
15.32,297.21,0.06000000,230.36,73.81,0.06020000,0.02167856,Status: Arc Flash,Status: Arc Flash,Sesuai
15.57,18.86,0.13000000,225.41,79.32,0.06180000,0.02372256,Status: Arc Flash,Status: Arc Flash,Sesuai
15.82,21.64,0.12000000,220.51,84.05,0.06320000,0.02501520,Status: Arc Flash,Status: Arc Flash,Sesuai
16.05,78.17,0.09000000,216.74,86.10,0.06400000,0.02521904,Status: Arc Flash,Status: Arc Flash,Sesuai
16.33,66.25,0.10000000,212.73,88.32,0.06500000,0.02563201,Status: Arc Flash,Status: Arc Flash,Sesuai
16.57,139.48,0.11000000,210.20,88.56,0.06620000,0.02629753,Status: Arc Flash,Status: Arc Flash,Sesuai
16.84,219.89,0.15000000,209.25,88.20,0.06820000,0.02868379,Status: Arc Flash,Status: Arc Flash,Sesuai
17.11,79.63,0.10000000,205.50,89.64,0.06920000,0.02890260,Status: Arc Flash,Status: Arc Flash,Sesuai
17.36,139.78,0.09000000,202.97,89.67,0.07000000,0.02891366,Status: Arc Flash,Status: Arc Flash,Sesuai
17.62,86.47,0.07000000,199.37,90.66,0.07040000,0.02877221,Status: Arc Flash,Status: Arc Flash,Sesuai
17.85,124.48,0.14000000,196.53,90.73,0.07220000,0.03021854,Status: Arc Flash,Status: Arc Flash,Sesuai
18.12,13.65,0.04000000,191.48,93.70,0.07200000,0.03039737,Status: Arc Flash,Status: Arc Flash,Sesuai
18.39,261.52,0.12000000,191.38,93.62,0.07340000,0.03095868,Status: Arc Flash,Status: Arc Flash,Sesuai
18.67,236.44,0.12000000,190.76,93.22,0.07480000,0.03144773,Status: Arc Flash,Status: Arc Flash,Sesuai
18.89,29.66,0.14000000,186.03,95.24,0.07660000,0.03253367,Status: Arc Flash,Status: Arc Flash,Sesuai
19.14,101.53,0.04000000,182.74,95.26,0.07640000,0.03272675,Status: Arc Flash,Status: Arc Flash,Sesuai
19.42,151.27,0.14000000,180.44,94.60,0.07820000,0.03368620,Status: Arc Flash,Status: Arc Flash,Sesuai
19.64,43.29,0.06000000,175.96,95.69,0.07840000,0.03354758,Status: Arc Flash,Status: Arc Flash,Sesuai
19.88,62.80,0.14000000,171.87,96.06,0.08020000,0.03437965,Status: Arc Flash,Status: Arc Flash,Sesuai
20.13,234.29,0.11000000,171.22,95.53,0.08140000,0.03435171,Status: Arc Flash,Status: Arc Flash,Sesuai
20.39,26.48,0.10000000,166.44,96.66,0.08240000,0.03415026,Status: Arc Flash,Status: Arc Flash,Sesuai
20.68,285.59,0.12000000,166.81,97.09,0.08380000,0.03422806,Status: Arc Flash,Status: Arc Flash,Sesuai
20.97,162.76,0.12000000,164.72,96.02,0.08520000,0.03424850,Status: Arc Flash,Status: Arc Flash,Sesuai
21.26,233.87,0.11000000,164.05,95.42,0.08640000,0.03404468,Status: Arc Flash,Status: Arc Flash,Sesuai
21.51,195.82,0.10000000,162.65,94.42,0.08740000,0.03369332,Status: Arc Flash,Status: Arc Flash,Sesuai
