Waktu Relatif (detik),Tegangan (V),Arus (A),Mean Tegangan (V),Std Dev Tegangan (V),Mean Arus (A),Std Dev Arus (A),Output Sistem Aktual,Output Sistem yang Diharapkan,Akurasi
5.50,104.89,0.04000000,160.87,89.14,0.09460000,0.03244750,Status: Arc Flash,Status: Arc Flash,Sesuai
5.74,46.85,0.11000000,157.18,89.96,0.09560000,0.03213472,Status: Arc Flash,Status: Arc Flash,Sesuai
5.98,107.75,0.06000000,153.85,88.64,0.09560000,0.03213472,Status: Arc Flash,Status: Arc Flash,Sesuai
6.24,109.14,0.09000000,154.15,88.47,0.09460000,0.03150936,Status: Arc Flash,Status: Arc Flash,Sesuai
6.53,201.02,0.13000000,156.46,88.16,0.09500000,0.03182766,Status: Arc Flash,Status: Arc Flash,Sesuai
6.77,30.09,0.15000000,156.06,88.67,0.09680000,0.03233821,Status: Arc Flash,Status: Arc Flash,Sesuai
7.04,63.54,0.03000000,152.26,88.48,0.09600000,0.03346640,Status: Arc Flash,Status: Arc Flash,Sesuai
7.33,64.95,0.13000000,151.88,88.81,0.09700000,0.03371943,Status: Arc Flash,Status: Arc Flash,Sesuai
7.56,295.71,0.12000000,153.67,90.77,0.09700000,0.03371943,Status: Arc Flash,Status: Arc Flash,Sesuai
7.82,42.39,0.10000000,149.77,91.28,0.09720000,0.03370697,Status: Arc Flash,Status: Arc Flash,Sesuai
8.09,220.61,0.12000000,153.42,90.38,0.09880000,0.03284144,Status: Arc Flash,Status: Arc Flash,Sesuai
8.34,34.79,0.11000000,149.73,91.37,0.09820000,0.03235367,Status: Arc Flash,Status: Arc Flash,Sesuai
8.61,286.43,0.13000000,150.76,92.60,0.09860000,0.03261963,Status: Arc Flash,Status: Arc Flash,Sesuai
8.90,158.34,0.07000000,152.94,91.46,0.09840000,0.03276339,Status: Arc Flash,Status: Arc Flash,Sesuai
9.15,265.74,0.11000000,153.64,92.19,0.09800000,0.03249615,Status: Arc Flash,Status: Arc Flash,Sesuai
9.39,246.71,0.03000000,156.86,92.57,0.09780000,0.03288100,Status: Arc Flash,Status: Arc Flash,Sesuai
9.67,46.61,0.11000000,154.67,93.85,0.09900000,0.03220248,Status: Arc Flash,Status: Arc Flash,Sesuai
9.94,59.74,0.10000000,150.79,93.68,0.09860000,0.03206306,Status: Arc Flash,Status: Arc Flash,Sesuai
10.18,265.05,0.05000000,152.40,94.93,0.09680000,0.03221428,Status: Arc Flash,Status: Normal,Tidak Sesuai
10.40,265.51,0.05000000,155.31,96.12,0.09520000,0.03251092,Status: Arc Flash,Status: Normal,Tidak Sesuai
10.67,266.49,0.05000000,157.25,97.36,0.09460000,0.03305813,Status: Arc Flash,Status: Normal,Tidak Sesuai
10.89,266.17,0.05000000,159.84,98.49,0.09300000,0.03324154,Status: Arc Flash,Status: Normal,Tidak Sesuai
11.18,267.16,0.05000000,164.76,97.58,0.09180000,0.03368620,Status: Arc Flash,Status: Normal,Tidak Sesuai
11.43,266.68,0.05000000,165.58,98.26,0.09100000,0.03419064,Status: Arc Flash,Status: Normal,Tidak Sesuai
11.73,267.12,0.05000000,166.52,99.00,0.08920000,0.03393170,Status: Arc Flash,Status: Normal,Tidak Sesuai
12.01,267.04,0.05000000,166.36,98.83,0.08740000,0.03357440,Status: Arc Flash,Status: Normal,Tidak Sesuai
12.24,266.34,0.05000000,167.85,99.76,0.08680000,0.03396704,Status: Arc Flash,Status: Normal,Tidak Sesuai
12.54,267.05,0.05000000,172.88,98.28,0.08660000,0.03415318,Status: Arc Flash,Status: Normal,Tidak Sesuai
12.80,267.11,0.05000000,173.15,98.52,0.08520000,0.03419006,Status: Arc Flash,Status: Normal,Tidak Sesuai
13.07,266.33,0.05000000,175.96,99.13,0.08500000,0.03436568,Status: Arc Flash,Status: Normal,Tidak Sesuai
13.33,266.36,0.05000000,180.17,98.41,0.08440000,0.03470792,Status: Arc Flash,Status: Normal,Tidak Sesuai
13.56,267.30,0.05000000,184.97,96.67,0.08360000,0.03502913,Status: Arc Flash,Status: Normal,Tidak Sesuai
13.80,266.45,0.05000000,184.45,96.16,0.08180000,0.03439128,Status: Arc Flash,Status: Normal,Tidak Sesuai
14.08,265.59,0.05000000,184.50,96.20,0.08060000,0.03443312,Status: Normal,Status: Normal,Sesuai
14.36,266.34,0.05000000,188.39,95.49,0.07980000,0.03466929,Status: Normal,Status: Normal,Sesuai
14.64,267.01,0.05000000,188.76,95.76,0.07960000,0.03481149,Status: Normal,Status: Normal,Sesuai
14.88,266.83,0.05000000,189.79,96.32,0.07980000,0.03461156,Status: Normal,Status: Normal,Sesuai
15.18,267.09,0.05000000,194.19,94.71,0.07920000,0.03486201,Status: Normal,Status: Normal,Sesuai
15.47,267.10,0.05000000,194.77,95.06,0.07780000,0.03460000,Status: Normal,Status: Normal,Sesuai
15.69,265.85,0.05000000,197.77,94.88,0.07740000,0.03480287,Status: Normal,Status: Normal,Sesuai
15.97,267.11,0.05000000,202.62,92.06,0.07640000,0.03485742,Status: Normal,Status: Normal,Sesuai
16.26,266.55,0.05000000,201.96,91.48,0.07540000,0.03488323,Status: Normal,Status: Normal,Sesuai
16.54,266.30,0.05000000,201.91,91.44,0.07540000,0.03488323,Status: Normal,Status: Normal,Sesuai
16.79,266.13,0.05000000,202.56,91.78,0.07440000,0.03488037,Status: Normal,Status: Normal,Sesuai
17.01,266.70,0.05000000,204.40,92.13,0.07240000,0.03332026,Status: Normal,Status: Normal,Sesuai
17.27,265.89,0.05000000,208.79,89.68,0.07100000,0.03275668,Status: Normal,Status: Normal,Sesuai
17.52,266.31,0.05000000,212.70,87.83,0.06960000,0.03212227,Status: Normal,Status: Normal,Sesuai
17.82,266.42,0.05000000,213.03,88.00,0.06780000,0.03061307,Status: Normal,Status: Normal,Sesuai
18.09,265.84,0.05000000,213.69,88.27,0.06720000,0.03066203,Status: Normal,Status: Normal,Sesuai
18.32,266.35,0.05000000,218.26,84.90,0.06680000,0.03075321,Status: Normal,Status: Normal,Sesuai
18.61,266.84,0.05000000,221.50,83.60,0.06700000,0.03061046,Status: Normal,Status: Normal,Sesuai
18.87,267.04,0.05000000,225.90,80.00,0.06580000,0.03007258,Status: Normal,Status: Normal,Sesuai
19.16,267.06,0.05000000,229.09,78.39,0.06560000,0.03014366,Status: Normal,Status: Normal,Sesuai
19.42,266.41,0.05000000,232.23,76.65,0.06480000,0.03001600,Status: Normal,Status: Normal,Sesuai
19.72,266.68,0.05000000,233.55,76.67,0.06320000,0.02859650,Status: Normal,Status: Normal,Sesuai
19.94,266.86,0.05000000,238.28,71.06,0.06120000,0.02581782,Status: Normal,Status: Normal,Sesuai
20.20,266.12,0.05000000,242.33,66.62,0.06160000,0.02548411,Status: Normal,Status: Normal,Sesuai
20.47,265.34,0.05000000,246.34,61.67,0.06000000,0.02357965,Status: Normal,Status: Normal,Sesuai
20.69,266.18,0.05000000,245.75,61.33,0.05860000,0.02200091,Status: Normal,Status: Normal,Sesuai
20.93,267.12,0.05000000,250.24,54.07,0.05760000,0.02121886,Status: Normal,Status: Normal,Sesuai
21.19,266.00,0.05000000,251.15,53.95,0.05620000,0.01927589,Status: Normal,Status: Normal,Sesuai
21.46,266.34,0.05000000,255.78,44.24,0.05500000,0.01769181,Status: Normal,Status: Normal,Sesuai
21.75,267.92,0.05000000,255.41,44.06,0.05340000,0.01408687,Status: Normal,Status: Normal,Sesuai
22.01,266.57,0.05000000,257.58,41.84,0.05300000,0.01389244,Status: Normal,Status: Normal,Sesuai
22.24,267.31,0.05000000,257.61,41.85,0.05180000,0.01125877,Status: Normal,Status: Normal,Sesuai
